topic_group,page_url,page_type,title,internal_links_count,related_posts_count,canonical
general,https://smileaireviewhub.com/vi/reviews/webflow-ai/,review,Thông tin cần kiểm tra,55,15,https://smileaireviewhub.com/vi/reviews/webflow-ai/
AI coding tools,https://smileaireviewhub.com/vi/reviews/windsurf/,review,Thông tin cần kiểm tra,54,15,https://smileaireviewhub.com/vi/reviews/windsurf/
AI coding tools,https://smileaireviewhub.com/vi/reviews/windsurf-review/,review,Thông tin cần kiểm tra,54,15,https://smileaireviewhub.com/vi/reviews/windsurf-review/
AI automation tools,https://smileaireviewhub.com/vi/reviews/zapier/,review,Thông tin cần kiểm tra,53,15,https://smileaireviewhub.com/vi/reviews/zapier/
AI automation tools,https://smileaireviewhub.com/vi/runway/,static,"Runway Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",55,14,https://smileaireviewhub.com/vi/runway/
alternatives,https://smileaireviewhub.com/vi/runway/,static,"Runway Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",55,14,https://smileaireviewhub.com/vi/runway/
AI SEO tools,https://smileaireviewhub.com/vi/semrush/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush/
AI automation tools,https://smileaireviewhub.com/vi/semrush/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush/
alternatives,https://smileaireviewhub.com/vi/semrush/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush/
AI SEO tools,https://smileaireviewhub.com/vi/semrush-ai/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush-ai/
AI automation tools,https://smileaireviewhub.com/vi/semrush-ai/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush-ai/
alternatives,https://smileaireviewhub.com/vi/semrush-ai/,static,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,13,https://smileaireviewhub.com/vi/semrush-ai/
AI SEO tools,https://smileaireviewhub.com/vi/semrush-pricing/,pricing,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/semrush-pricing/
pricing,https://smileaireviewhub.com/vi/semrush-pricing/,pricing,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/semrush-pricing/
alternatives,https://smileaireviewhub.com/vi/semrush-pricing/,pricing,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/semrush-pricing/
general,https://smileaireviewhub.com/vi/sitemap/,static,Sitemap - MS Smile AI Review Hub,161,12,https://smileaireviewhub.com/vi/sitemap/
AI SEO tools,https://smileaireviewhub.com/vi/surfer-seo/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",51,13,https://smileaireviewhub.com/vi/surfer-seo/
AI automation tools,https://smileaireviewhub.com/vi/surfer-seo/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",51,13,https://smileaireviewhub.com/vi/surfer-seo/
alternatives,https://smileaireviewhub.com/vi/surfer-seo/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",51,13,https://smileaireviewhub.com/vi/surfer-seo/
AI SEO tools,https://smileaireviewhub.com/vi/surfer-seo-pricing/,pricing,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/surfer-seo-pricing/
pricing,https://smileaireviewhub.com/vi/surfer-seo-pricing/,pricing,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/surfer-seo-pricing/
alternatives,https://smileaireviewhub.com/vi/surfer-seo-pricing/,pricing,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,11,https://smileaireviewhub.com/vi/surfer-seo-pricing/
AI automation tools,https://smileaireviewhub.com/vi/synthesia/,static,"Synthesia Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",55,14,https://smileaireviewhub.com/vi/synthesia/
alternatives,https://smileaireviewhub.com/vi/synthesia/,static,"Synthesia Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",55,14,https://smileaireviewhub.com/vi/synthesia/
general,https://smileaireviewhub.com/vi/terms/,static,Điều khoản - MS Smile AI Review Hub,49,12,https://smileaireviewhub.com/vi/terms/
general,https://smileaireviewhub.com/vi/terms-of-service/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",53,15,https://smileaireviewhub.com/vi/terms-of-service/
general,https://smileaireviewhub.com/vi/testing-methodology/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,12,https://smileaireviewhub.com/vi/testing-methodology/
AI automation tools,https://smileaireviewhub.com/vi/webflow/,static,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,10,https://smileaireviewhub.com/vi/webflow/
alternatives,https://smileaireviewhub.com/vi/webflow/,static,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,10,https://smileaireviewhub.com/vi/webflow/
AI automation tools,https://smileaireviewhub.com/vi/webflow-ai/,static,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,10,https://smileaireviewhub.com/vi/webflow-ai/
alternatives,https://smileaireviewhub.com/vi/webflow-ai/,static,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,10,https://smileaireviewhub.com/vi/webflow-ai/
pricing,https://smileaireviewhub.com/vi/website-builder-alternatives/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",56,15,https://smileaireviewhub.com/vi/website-builder-alternatives/
alternatives,https://smileaireviewhub.com/vi/website-builder-alternatives/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",56,15,https://smileaireviewhub.com/vi/website-builder-alternatives/
comparisons,https://smileaireviewhub.com/vi/website-builder-alternatives/,static,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",56,15,https://smileaireviewhub.com/vi/website-builder-alternatives/
pricing,https://smileaireviewhub.com/vi/website-builder-software-review/,review,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",59,15,https://smileaireviewhub.com/vi/website-builder-software-review/
comparisons,https://smileaireviewhub.com/vi/website-builder-software-review/,review,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",59,15,https://smileaireviewhub.com/vi/website-builder-software-review/
AI coding tools,https://smileaireviewhub.com/vi/windsurf/,static,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",52,14,https://smileaireviewhub.com/vi/windsurf/
AI automation tools,https://smileaireviewhub.com/vi/windsurf/,static,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",52,14,https://smileaireviewhub.com/vi/windsurf/
alternatives,https://smileaireviewhub.com/vi/windsurf/,static,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",52,14,https://smileaireviewhub.com/vi/windsurf/
AI coding tools,https://smileaireviewhub.com/vi/windsurf-review/,review,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",54,15,https://smileaireviewhub.com/vi/windsurf-review/
AI automation tools,https://smileaireviewhub.com/vi/windsurf-review/,review,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",54,15,https://smileaireviewhub.com/vi/windsurf-review/
pricing,https://smileaireviewhub.com/vi/windsurf-review/,review,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",54,15,https://smileaireviewhub.com/vi/windsurf-review/
alternatives,https://smileaireviewhub.com/vi/windsurf-review/,review,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",54,15,https://smileaireviewhub.com/vi/windsurf-review/
AI automation tools,https://smileaireviewhub.com/vi/zapier/,static,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,12,https://smileaireviewhub.com/vi/zapier/
alternatives,https://smileaireviewhub.com/vi/zapier/,static,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",50,12,https://smileaireviewhub.com/vi/zapier/
AI automation tools,https://smileaireviewhub.com/vi/zapier-pricing/,pricing,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,11,https://smileaireviewhub.com/vi/zapier-pricing/
pricing,https://smileaireviewhub.com/vi/zapier-pricing/,pricing,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,11,https://smileaireviewhub.com/vi/zapier-pricing/
alternatives,https://smileaireviewhub.com/vi/zapier-pricing/,pricing,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",49,11,https://smileaireviewhub.com/vi/zapier-pricing/
AI automation tools,https://smileaireviewhub.com/webflow/,static,"Webflow Review: Features, Pros, Cons, Pricing Notes",47,10,https://smileaireviewhub.com/webflow/
pricing,https://smileaireviewhub.com/webflow/,static,"Webflow Review: Features, Pros, Cons, Pricing Notes",47,10,https://smileaireviewhub.com/webflow/
alternatives,https://smileaireviewhub.com/webflow/,static,"Webflow Review: Features, Pros, Cons, Pricing Notes",47,10,https://smileaireviewhub.com/webflow/
