source_slug,source_url,target_slug,target_url,anchor_text,buyer_journey_stage,affiliate_intent,reason,score
saas-stocks-are-rallying-on-ai-optimism-3-stocks-to-buy-now,https://smileaireviewhub.com/saas-stocks-are-rallying-on-ai-optimism-3-stocks-to-buy-now/,i-signed-up-for-another-saas,https://smileaireviewhub.com/i-signed-up-for-another-saas/,I signed up for another SaaS,topic discovery,medium,Topic similarity: saas,25.0
semrush,https://smileaireviewhub.com/semrush/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,Topic similarity: semrush,35.0
semrush,https://smileaireviewhub.com/semrush/,pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,Pricing Semrush,pricing validation,high,Topic similarity: semrush,35.0
semrush,https://smileaireviewhub.com/semrush/,review-semrush,https://smileaireviewhub.com/review/semrush/,Review Semrush,review consideration,high,Topic similarity: semrush,35.0
semrush,https://smileaireviewhub.com/semrush/,review-semrush-ai,https://smileaireviewhub.com/review/semrush-ai/,Review Semrush Ai,review consideration,high,Topic similarity: semrush,35.0
semrush,https://smileaireviewhub.com/semrush/,review-semrush-vs-ahrefs-2026,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Review Semrush Vs Ahrefs 2026,comparison,high,Topic similarity: semrush,35.0
semrush,https://smileaireviewhub.com/semrush/,semrush-ai,https://smileaireviewhub.com/semrush-ai/,Semrush Ai,topic discovery,medium,Topic similarity: semrush,25.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,Topic similarity: semrush,35.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,Pricing Semrush,pricing validation,high,Topic similarity: semrush,35.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,review-semrush,https://smileaireviewhub.com/review/semrush/,Review Semrush,review consideration,high,Topic similarity: semrush,35.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,review-semrush-ai,https://smileaireviewhub.com/review/semrush-ai/,Review Semrush Ai,review consideration,high,Topic similarity: semrush,35.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,review-semrush-vs-ahrefs-2026,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Review Semrush Vs Ahrefs 2026,comparison,high,Topic similarity: semrush,35.0
semrush-ai,https://smileaireviewhub.com/semrush-ai/,semrush,https://smileaireviewhub.com/semrush/,Semrush,topic discovery,medium,Topic similarity: semrush,25.0
show-hn-local-personal-data-redaction-for-any-ai-tools,https://smileaireviewhub.com/show-hn-local-personal-data-redaction-for-any-ai-tools/,best-ai-coding-agents-and-development-platforms-for-developers-in-2026,https://smileaireviewhub.com/best-ai-coding-agents-and-development-platforms-for-developers-in-2026/,Best AI Coding Agents and Development Platforms for Developers in 2026,topic discovery,high,Topic similarity: for,35.0
show-hn-local-personal-data-redaction-for-any-ai-tools,https://smileaireviewhub.com/show-hn-local-personal-data-redaction-for-any-ai-tools/,10-tips-for-getting-better-r-code-from-your-ai-coding-agent,https://smileaireviewhub.com/10-tips-for-getting-better-r-code-from-your-ai-coding-agent/,10 tips for getting better R code from your AI coding agent,topic discovery,medium,Topic similarity: for,25.0
show-hn-local-personal-data-redaction-for-any-ai-tools,https://smileaireviewhub.com/show-hn-local-personal-data-redaction-for-any-ai-tools/,hashtag-orange-autviz-ai-agents-launch-ai-lab-for-marketing-automation,https://smileaireviewhub.com/hashtag-orange-autviz-ai-agents-launch-ai-lab-for-marketing-automation/,Hashtag Orange & Autviz AI Agents launch AI Lab for marketing automation,topic discovery,medium,Topic similarity: for,25.0
show-hn-local-personal-data-redaction-for-any-ai-tools,https://smileaireviewhub.com/show-hn-local-personal-data-redaction-for-any-ai-tools/,i-signed-up-for-another-saas,https://smileaireviewhub.com/i-signed-up-for-another-saas/,I signed up for another SaaS,topic discovery,medium,Topic similarity: for,25.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,compare-surfer-seo-vs-frase,https://smileaireviewhub.com/comparisons/surfer-seo-vs-frase/,Compare Surfer Seo Vs Frase,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,Pricing Surfer Seo,pricing validation,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,review-surfer-seo,https://smileaireviewhub.com/review/surfer-seo/,Review Surfer Seo,review consideration,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,review-surfer-seo-alternatives,https://smileaireviewhub.com/surfer-seo-alternatives/,Review Surfer Seo Alternatives,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,review-surfer-seo-review-2026,https://smileaireviewhub.com/review/surfer-seo-review-2026/,Review Surfer Seo Review 2026,review consideration,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,Surfer Seo Vs Clearscope,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,Surfer Seo Free Trial,topic discovery,medium,"Topic similarity: seo, surfer",45.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,best-ai-seo-tools-2026,https://smileaireviewhub.com/best-ai-seo-tools-2026/,Best Ai Seo Tools 2026,topic discovery,high,Topic similarity: seo,35.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,ai-seo-software-comparison,https://smileaireviewhub.com/ai-seo-software-comparison/,Ai Seo Software Comparison,topic discovery,medium,Topic similarity: seo,25.0
surfer-seo,https://smileaireviewhub.com/surfer-seo/,category-seo-tools,https://smileaireviewhub.com/category/seo-tools/,Category Seo Tools,topic discovery,medium,Topic similarity: seo,25.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,compare-surfer-seo-vs-frase,https://smileaireviewhub.com/comparisons/surfer-seo-vs-frase/,Compare Surfer Seo Vs Frase,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,Pricing Surfer Seo,pricing validation,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,review-surfer-seo,https://smileaireviewhub.com/review/surfer-seo/,Review Surfer Seo,review consideration,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,review-surfer-seo-alternatives,https://smileaireviewhub.com/surfer-seo-alternatives/,Review Surfer Seo Alternatives,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,review-surfer-seo-review-2026,https://smileaireviewhub.com/review/surfer-seo-review-2026/,Review Surfer Seo Review 2026,review consideration,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,Surfer Seo Vs Clearscope,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,surfer-seo,https://smileaireviewhub.com/surfer-seo/,Surfer Seo,topic discovery,medium,"Topic similarity: seo, surfer",45.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,best-ai-seo-tools-2026,https://smileaireviewhub.com/best-ai-seo-tools-2026/,Best Ai Seo Tools 2026,topic discovery,high,Topic similarity: seo,35.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,ai-seo-software-comparison,https://smileaireviewhub.com/ai-seo-software-comparison/,Ai Seo Software Comparison,topic discovery,medium,Topic similarity: seo,25.0
surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,category-seo-tools,https://smileaireviewhub.com/category/seo-tools/,Category Seo Tools,topic discovery,medium,Topic similarity: seo,25.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,compare-surfer-seo-vs-frase,https://smileaireviewhub.com/comparisons/surfer-seo-vs-frase/,Compare Surfer Seo Vs Frase,comparison,high,"Topic similarity: seo, surfer, vs",75.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,Pricing Surfer Seo,pricing validation,high,"Topic similarity: seo, surfer",55.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,review-surfer-seo,https://smileaireviewhub.com/review/surfer-seo/,Review Surfer Seo,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,review-surfer-seo-alternatives,https://smileaireviewhub.com/surfer-seo-alternatives/,Review Surfer Seo Alternatives,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,review-surfer-seo-review-2026,https://smileaireviewhub.com/review/surfer-seo-review-2026/,Review Surfer Seo Review 2026,comparison,high,"Topic similarity: seo, surfer",55.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,surfer-seo,https://smileaireviewhub.com/surfer-seo/,Surfer Seo,comparison,medium,"Topic similarity: seo, surfer",45.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,Surfer Seo Free Trial,comparison,medium,"Topic similarity: seo, surfer",45.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,best-ai-seo-tools-2026,https://smileaireviewhub.com/best-ai-seo-tools-2026/,Best Ai Seo Tools 2026,comparison,high,Topic similarity: seo,35.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,Topic similarity: vs,35.0
surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,Topic similarity: vs,35.0
synthesia,https://smileaireviewhub.com/synthesia/,compare-synthesia-vs-pictory,https://smileaireviewhub.com/compare/synthesia-vs-pictory/,Compare Synthesia Vs Pictory,comparison,high,Topic similarity: synthesia,35.0
synthesia,https://smileaireviewhub.com/synthesia/,review-synthesia,https://smileaireviewhub.com/review/synthesia/,Review Synthesia,review consideration,high,Topic similarity: synthesia,35.0
webflow,https://smileaireviewhub.com/webflow/,review-webflow,https://smileaireviewhub.com/review/webflow/,Review Webflow,review consideration,high,Topic similarity: webflow,35.0
webflow,https://smileaireviewhub.com/webflow/,review-webflow-ai,https://smileaireviewhub.com/review/webflow-ai/,Review Webflow Ai,review consideration,high,Topic similarity: webflow,35.0
webflow,https://smileaireviewhub.com/webflow/,webflow-ai,https://smileaireviewhub.com/webflow-ai/,Webflow Ai,topic discovery,medium,Topic similarity: webflow,25.0
webflow,https://smileaireviewhub.com/webflow/,webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,Webflow Pros And Cons,topic discovery,medium,Topic similarity: webflow,25.0
webflow-ai,https://smileaireviewhub.com/webflow-ai/,review-webflow,https://smileaireviewhub.com/review/webflow/,Review Webflow,review consideration,high,Topic similarity: webflow,35.0
webflow-ai,https://smileaireviewhub.com/webflow-ai/,review-webflow-ai,https://smileaireviewhub.com/review/webflow-ai/,Review Webflow Ai,review consideration,high,Topic similarity: webflow,35.0
webflow-ai,https://smileaireviewhub.com/webflow-ai/,webflow,https://smileaireviewhub.com/webflow/,Webflow,topic discovery,medium,Topic similarity: webflow,25.0
webflow-ai,https://smileaireviewhub.com/webflow-ai/,webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,Webflow Pros And Cons,topic discovery,medium,Topic similarity: webflow,25.0
webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,best-ai-coding-agents-and-development-platforms-for-developers-in-2026,https://smileaireviewhub.com/best-ai-coding-agents-and-development-platforms-for-developers-in-2026/,Best AI Coding Agents and Development Platforms for Developers in 2026,topic discovery,high,Topic similarity: and,35.0
webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,review-webflow,https://smileaireviewhub.com/review/webflow/,Review Webflow,review consideration,high,Topic similarity: webflow,35.0
webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,review-webflow-ai,https://smileaireviewhub.com/review/webflow-ai/,Review Webflow Ai,review consideration,high,Topic similarity: webflow,35.0
webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,webflow,https://smileaireviewhub.com/webflow/,Webflow,topic discovery,medium,Topic similarity: webflow,25.0
webflow-pros-and-cons,https://smileaireviewhub.com/webflow-pros-and-cons/,webflow-ai,https://smileaireviewhub.com/webflow-ai/,Webflow Ai,topic discovery,medium,Topic similarity: webflow,25.0
windsurf,https://smileaireviewhub.com/windsurf/,compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,Compare Cursor Vs Windsurf,comparison,high,Topic similarity: windsurf,35.0
windsurf,https://smileaireviewhub.com/windsurf/,review-windsurf,https://smileaireviewhub.com/review/windsurf/,Review Windsurf,review consideration,high,Topic similarity: windsurf,35.0
windsurf,https://smileaireviewhub.com/windsurf/,review-windsurf-review-2026,https://smileaireviewhub.com/review/windsurf-review-2026/,Review Windsurf Review 2026,review consideration,high,Topic similarity: windsurf,35.0
zapier,https://smileaireviewhub.com/zapier/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,Topic similarity: zapier,35.0
zapier,https://smileaireviewhub.com/zapier/,pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,Pricing Zapier,pricing validation,high,Topic similarity: zapier,35.0
zapier,https://smileaireviewhub.com/zapier/,review-zapier,https://smileaireviewhub.com/review/zapier/,Review Zapier,review consideration,high,Topic similarity: zapier,35.0
zapier,https://smileaireviewhub.com/zapier/,review-zapier-alternatives,https://smileaireviewhub.com/zapier-alternatives/,Review Zapier Alternatives,comparison,high,Topic similarity: zapier,35.0
zapier,https://smileaireviewhub.com/zapier/,zapier-pricing,https://smileaireviewhub.com/zapier-pricing/,Zapier Pricing,pricing validation,high,Topic similarity: zapier,35.0
zapier-pricing,https://smileaireviewhub.com/zapier-pricing/,pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,Pricing Zapier,pricing validation,high,"Topic similarity: pricing, zapier",55.0
zapier-pricing,https://smileaireviewhub.com/zapier-pricing/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,pricing validation,high,Topic similarity: zapier,35.0
zapier-pricing,https://smileaireviewhub.com/zapier-pricing/,pricing-activecampaign,https://smileaireviewhub.com/pricing/activecampaign/,Pricing Activecampaign,pricing validation,high,Topic similarity: pricing,35.0
